statVar,statVarName,place,placeName,date,value
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3702160,Hertford County Schools,2017,33.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703330,New Hanover County Schools,2017,21.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700240,Asheboro City Schools,2017,32.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703000,Mitchell County Schools,2017,19.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703990,Rockingham County Schools,2017,23.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703420,Northampton County Schools,2017,37.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700030,Alamance-Burlington School System,2017,22.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3702190,Hickory City Schools,2017,26.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3704740,Warren County Schools,2017,31.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3701620,Gaston County Schools,2017,22.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3704890,Weldon City Schools,2017,45.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700720,Chapel Hill-Carrboro City Schools,2017,6.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700270,Asheville City Schools,2017,18.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3704500,Thomasville City Schools,2017,25.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700090,Alexander County Schools,2017,20.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3702040,Haywood County Schools,2017,23.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700450,Buncombe County Schools,2017,17.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3700900,Cleveland County Schools,2017,24.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703360,Newton Conover City Schools,2017,23.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3703310,Craven County Board Of Education,2017,19.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3810180,Kenmare Public School District 28,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812000,Manvel Public School District 125,2017,11.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3816510,Selfridge Public School District 8,2017,35.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3818500,Turtle Lake-Mercer Public School District 72,2017,3.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3819470,Westhope Public School District 17,2017,8.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800054,North Border School District 100,2017,8.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3808060,Grafton Public School District 3,2017,1.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3818660,Underwood Public School District 8,2017,7.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3816090,Roosevelt Public School District 18,2017,10.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3830049,New Salem-Almont School District,2017,1.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3802170,Ashley Public School District 9,2017,1.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3819680,White Shield Public School District 85,2017,27.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800046,Mott-Regent Public School District 1,2017,24.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812030,Mapleton Public School District 7,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3808130,Grand Forks Public School District 1,2017,14.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800058,Lewis and Clark Public School District 161,2017,9.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3802014,Apple Creek Public School District 39,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812350,Max Public School District 50,2017,2.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3814290,North Sargent Public School District 3,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3804090,Central Cass Public School District 17,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3813710,Nesson Public School District 2,2017,2.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3818730,United Public School District 7,2017,5.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800050,Mohall-Lansford-Sherwood Public School District 1,2017,2.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3802380,Beach Public School District 3,2017,8.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3807590,Garrison Public School District 51,2017,16.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800014,Bismarck Public School District 1,2017,6.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800024,Powers Lake Public School District 27,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3806930,Flasher Public School District 39,2017,1.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800397,Valley-Edinburg Public School District 118,2017,2.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3816130,Rugby Public School District 5,2017,22.3
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3817130,South Heart Public School District 9,2017,2.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3809570,Hillsboro Public School District 9,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3810600,Lakota Public School District 66,2017,8.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3802840,Billings County Public School District 1,2017,18.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812720,Menoken Public School District 33,2017,7.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3813760,New Public School District 8,2017,10.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800040,Dakota Prairie Public School District 1,2017,7.1
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3806210,Belfield Public School District 13,2017,2.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812930,Milnor Public School District 2,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3813660,Nedrose Public School District 4,2017,2.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800047,TGU Public School District 60,2017,10.4
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800042,Midkota Public School District 7,2017,9.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3816470,Sawyer Public School District 16,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3810740,LaMoure Public School District 8,2017,5.5
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800017,Linton Public School District 36,2017,6.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800031,Hazen Public School District 3,2017,8.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3811140,Lidgerwood Public School District 28,2017,5.8
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3813510,Napoleon Public School District 2,2017,1.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3817570,Stanley Public School District 2,2017,1.2
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3812540,McKenzie County Public School District 1,2017,5.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3814730,Page Public School District 80,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800049,Fessenden-Bowdon Public School District 25,2017,2.7
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3813030,Minot Public School District 1,2017,9.9
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800051,Grand Forks AFB Public School District 140,2017,8.6
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3804140,Central Valley Public School District 3,2017,0.0
dc/l81bkq93ypbs3,"Percent of Household: Public School, Family Household, With ACSEDChild, Below Poverty Level in The Past 12 Months",geoId/sch3800390,North Star School District,2017,6.3
